id,Mk,Cn,e (g/km),Ft,Column1,e (g/m)
48247,VOLKSWAGEN,CADDY-C20-LIFE-TSI-S-A,133,PETROL,,0.133
118549,VOLKSWAGEN,CADDY-DIESEL,136,diesel,,0.136
109065,VOLKSWAGEN,CADDY-FLEXIRAMP,133,PETROL,,0.133
482526,VOLKSWAGEN,CADDY-KOMBI,131,PETROL,,0.131
118593,VOLKSWAGEN,CADDY-LIFE-BLUEMOTION-TDI,114,diesel,,0.114
203839,VOLKSWAGEN,CADDY-MAXI,124,DIESEL,,0.124
61907,VOLKSWAGEN,CADDY-MAXI-/-1.0-/-TSI,127,PETROL,,0.127
61908,VOLKSWAGEN,CADDY-MAXI-/-1.4-/-TGI,116,NG-biomethane,,0.116
61909,VOLKSWAGEN,CADDY-MAXI-/-1.4-/-TSI,138,PETROL,,0.138
61913,VOLKSWAGEN,CADDY-MAXI-/-1.4-/-TSI-AUT.,133,PETROL,,0.133
61914,VOLKSWAGEN,CADDY-MAXI-/-2.0-/-TDI,132,Diesel,,0.132
61925,VOLKSWAGEN,CADDY-MAXI-/-2.0-/-TDI-4M,146,Diesel,,0.146
61928,VOLKSWAGEN,CADDY-MAXI-/-2.0-/-TDI-4M-AUT.,146,Diesel,,0.146
61930,VOLKSWAGEN,CADDY-MAXI-/-2.0-/-TDI-AUT.,135,Diesel,,0.135
215452,VOLKSWAGEN,CADDY-MAXI-C20-LIFE-TDI,152,diesel,,0.152
228528,VOLKSWAGEN,CADDY-MAXI-C20-LIFE-TDI-S-A,166,diesel,,0.166
247925,VOLKSWAGEN,CADDY-MAXI-C20-LIFE-TSI,138,PETROL,,0.138
117072,VOLKSWAGEN,CADDY-OLMEDO-SPA-AVH/VW-2K,119,DIESEL,,0.119
35653,VOLKSWAGEN,CALIFORNIA-B.,168,DIESEL,,0.168
16366,VOLKSWAGEN,CALIFORNIA-BEACH,219,PETROL,,0.219
61937,VOLKSWAGEN,CALIFORNIA-BEACH-/-2.0-/-TDI,168,Diesel,,0.168
61941,VOLKSWAGEN,CALIFORNIA-BEACH-/-2.0-/-TDI-4M,176,Diesel,,0.176
61944,VOLKSWAGEN,CALIFORNIA-BEACH-/-2.0-/-TDI-4M-AUT.,176,Diesel,,0.176
62321,VOLKSWAGEN,CALIFORNIA-BEACH-/-2.0-/-TDI-AUT.,168,Diesel,,0.168
209345,VOLKSWAGEN,CARAVELLE,252,DIESEL,,0.252
3206,VOLKSWAGEN,CARAVELLE-EXECUTIVE-BMT-TDI-A,203,diesel,,0.203
4726,VOLKSWAGEN,CARAVELLE-KOMBI,208,PETROL,,0.208
124389,VOLKSWAGEN,CARAVELLE-SE-TDI-BMT-S-A,164,diesel,,0.164
203981,VOLKSWAGEN,CC,261,PETROL,,0.261
62323,VOLKSWAGEN,CC-/-2.0-/-TDI,120,Diesel,,0.12
62325,VOLKSWAGEN,CC-/-2.0-/-TDI-AUT.,127,Diesel,,0.127
106122,VOLKSWAGEN,CC-BLUEMOTION-TECHN-GY-TDI-S-A,131,diesel,,0.131
131302,VOLKSWAGEN,CC-BLUEMOTION-TECHN-GY-TSI-S-A,128,PETROL,,0.128
142915,VOLKSWAGEN,CC-BLUEMOTION-TECHNOLOGY-TDI,119,diesel,,0.119
267508,VOLKSWAGEN,CC-BLUEMOTION-TECHNOLOGY-TSI,144,PETROL,,0.144
248123,VOLKSWAGEN,CC-GT-BLACK-EDITION-TDI-BMT,127,diesel,,0.127
157470,VOLKSWAGEN,CC-GT-BLACKEDITION-TDI-BMT-S-A,130,diesel,,0.13
136848,VOLKSWAGEN,CC-GT-BLUEMOTION-TECHNOLGY-TDI,130,diesel,,0.13
67082,VOLKSWAGEN,CC-GT-BLUEMOTION-TECHN-TDI-S-A,133,diesel,,0.133
248077,VOLKSWAGEN,CC-R-LINE-BLACKEDITION-TDI-BMT,127,diesel,,0.127
189609,VOLKSWAGEN,CC-RLINE-BLACK-EDN-TDI-BMT-S-A,133,diesel,,0.133
202813,VOLKSWAGEN,CC-R-LINE-BLUEMOTION-TECHN-TDI,127,diesel,,0.127
248120,VOLKSWAGEN,CC-R-LINE-BMT-TDI-S-A,133,diesel,,0.133
157468,VOLKSWAGEN,CC-R-LINE-TDI-BMT-S-A,130,diesel,,0.13
267330,VOLKSWAGEN,CLUB-UP,108,PETROL,,0.108
198349,VOLKSWAGEN,CRAFTER,284,DIESEL,,0.284
62327,VOLKSWAGEN,CRAFTER-35-/-2.0-/-TDI,181,Diesel,,0.181
182498,VOLKSWAGEN,CRAFTER-CR50-STARTLINE-TDI-BMT,142,PETROL,,0.142
215421,VOLKSWAGEN,E-GOLF,0,electric,,0
62329,VOLKSWAGEN,E-GOLF-/-/,0,Electric,,0
314592,VOLKSWAGEN,EOS,157,PETROL,,0.157
215255,VOLKSWAGEN,EOS-SE-TSI,123,PETROL,,0.123
202691,VOLKSWAGEN,E-UP,0,electric,,0
62331,VOLKSWAGEN,EUP!-/-/,0,Electric,,0
416336,VOLKSWAGEN,FOX,136,PETROL,,0.136
215656,VOLKSWAGEN,GOLF,258,PETROL,,0.258
62337,VOLKSWAGEN,GOLF-/-1.2-/-TSI,116,PETROL,,0.116
66432,VOLKSWAGEN,GOLF-/-1.2-/-TSI-AUT.,114,PETROL,,0.114
66439,VOLKSWAGEN,GOLF-/-1.4-/-TGI,94,NG-biomethane,,0.094
66441,VOLKSWAGEN,GOLF-/-1.4-/-TSI,123,PETROL,,0.123
66472,VOLKSWAGEN,GOLF-/-1.4-/-TSI-AUT.,118,PETROL,,0.118
66509,VOLKSWAGEN,GOLF-/-1.6-/-TDI,105,Diesel,,0.105
66511,VOLKSWAGEN,GOLF-/-1.6-/-TDI-4M,121,Diesel,,0.121
66518,VOLKSWAGEN,GOLF-/-1.6-/-TDI-AUT.,104,Diesel,,0.104
66535,VOLKSWAGEN,GOLF-/-2.0-/-TDI,114,Diesel,,0.114
66551,VOLKSWAGEN,GOLF-/-2.0-/-TDI-4M,122,Diesel,,0.122
66565,VOLKSWAGEN,GOLF-/-2.0-/-TDI-AUT.,127,Diesel,,0.127
66576,VOLKSWAGEN,GOLF-/-2.0-/-TSI,162,PETROL,,0.162
66578,VOLKSWAGEN,GOLF-/-2.0-/-TSI-4M-AUT.,159,PETROL,,0.159
66588,VOLKSWAGEN,GOLF-/-2.0-/-TSI-AUT.,160,PETROL,,0.16
66590,VOLKSWAGEN,GOLF-/-ALLTRACK-1.8-/-TSI-AUT.-4M,153,PETROL,,0.153
66593,VOLKSWAGEN,GOLF-/-ALLTRACK-2.0-/-TDI-4M,129,Diesel,,0.129
66597,VOLKSWAGEN,GOLF-/-ALLTRACK-2.0-/-TDI-4M-AUT.,129,Diesel,,0.129
66604,VOLKSWAGEN,GOLF-/-SPORTSVAN-1.2-/-TSI,123,PETROL,,0.123
66612,VOLKSWAGEN,GOLF-/-SPORTSVAN-1.2-/-TSI-AUT.,119,PETROL,,0.119
66617,VOLKSWAGEN,GOLF-/-SPORTSVAN-1.4-/-TSI,130,PETROL,,0.13
66646,VOLKSWAGEN,GOLF-/-SPORTSVAN-1.4-/-TSI-AUT.,126,PETROL,,0.126
66678,VOLKSWAGEN,GOLF-/-SPORTSVAN-1.6-/-TDI,108,Diesel,,0.108
66685,VOLKSWAGEN,GOLF-/-SPORTSVAN-1.6-/-TDI-AUT.,109,Diesel,,0.109
66695,VOLKSWAGEN,GOLF-/-SPORTSVAN-2.0-/-TDI,115,Diesel,,0.115
66711,VOLKSWAGEN,GOLF-/-SPORTSVAN-2.0-/-TDI-AUT.,125,Diesel,,0.125
66723,VOLKSWAGEN,GOLF-/-VARIANT-1.2-/-TSI,119,PETROL,,0.119
66729,VOLKSWAGEN,GOLF-/-VARIANT-1.4-/-TGI,94,NG-biomethane,,0.094
66733,VOLKSWAGEN,GOLF-/-VARIANT-1.4-/-TSI,125,PETROL,,0.125
66752,VOLKSWAGEN,GOLF-/-VARIANT-1.4-/-TSI-AUT.,118,PETROL,,0.118
66763,VOLKSWAGEN,GOLF-/-VARIANT-1.6-/-TDI,104,Diesel,,0.104
66781,VOLKSWAGEN,GOLF-/-VARIANT-1.6-/-TDI-4M,122,Diesel,,0.122
66792,VOLKSWAGEN,GOLF-/-VARIANT-1.6-/-TDI-AUT.,106,Diesel,,0.106
71993,VOLKSWAGEN,GOLF-/-VARIANT-2.0-/-TDI,115,Diesel,,0.115
72010,VOLKSWAGEN,GOLF-/-VARIANT-2.0-/-TDI-4M,125,Diesel,,0.125
72011,VOLKSWAGEN,GOLF-/-VARIANT-2.0-/-TDI-4M-AUT.,129,Diesel,,0.129
72014,VOLKSWAGEN,GOLF-/-VARIANT-2.0-/-TDI-AUT.,125,Diesel,,0.125
72024,VOLKSWAGEN,GOLF-/-VARIANT-2.0-/-TSI-AUT.-4M,162,PETROL,,0.162
176494,VOLKSWAGEN,GOLF-ALLTRACK-TDI-BMT-4MOT-N,130,diesel,,0.13
215444,VOLKSWAGEN,GOLF-A-TRACK-TDI-BMT-4MOT-SA,129,diesel,,0.129
244286,VOLKSWAGEN,GOLF-AU,102,Diesel,,0.102
170020,VOLKSWAGEN,GOLF-BLUEMOTION-TDI,101,diesel,,0.101
393614,VOLKSWAGEN,GOLF-CL,99,Diesel,,0.099
416608,VOLKSWAGEN,GOLF-ECO-BLUEMOTION,99,DIESEL,,0.099
169999,VOLKSWAGEN,GOLF-GT-ACT-BLUEMOTIN-TECH-TSI,115,PETROL,,0.115
105394,VOLKSWAGEN,GOLF-GT-ACT-BMT-TECH-TSI-S-A,113,PETROL,,0.113
215254,VOLKSWAGEN,GOLF-GT-BLUEMOTIN-TECH-TSI-S-A,118,PETROL,,0.118
157450,VOLKSWAGEN,GOLF-GT-BLUEMOTION-TECH-TDI,119,diesel,,0.119
215412,VOLKSWAGEN,GOLF-GT-BLUEMOTION-TECH-TDI-SA,120,diesel,,0.12
170042,VOLKSWAGEN,GOLF-GT-BLUEMOTION-TECH-TSI,123,PETROL,,0.123
228363,VOLKSWAGEN,GOLF-GT-BLUEMOTION-TEC-TDI-S-A,134,diesel,,0.134
222134,VOLKSWAGEN,GOLF-GTD,127,diesel,,0.127
105403,VOLKSWAGEN,GOLF-GTD-S-A,127,diesel,,0.127
215512,VOLKSWAGEN,GOLF-GTD-TDI,122,diesel,,0.122
35105,VOLKSWAGEN,GOLF-GTD-TDI-S-A,125,diesel,,0.125
215406,VOLKSWAGEN,GOLF-GT-EDITION-TDI-BMT,112,diesel,,0.112
67059,VOLKSWAGEN,GOLF-GT-EDITION-TDI-BMT-S-A,119,diesel,,0.119
215419,VOLKSWAGEN,GOLF-GT-EDITION-TSI-ACT-BMT,112,PETROL,,0.112
170024,VOLKSWAGEN,GOLF-GT-EDITION-TSI-ACT-BMT-SA,113,PETROL,,0.113
53688,VOLKSWAGEN,GOLF-GTE-NAV-S-A,39,PETROL-electric,,0.039
143054,VOLKSWAGEN,GOLF-GTE-S-A,39,PETROL-electric,,0.039
325521,VOLKSWAGEN,GOLF-GTI,220,PETROL,,0.22
215426,VOLKSWAGEN,GOLF-GTI-CLUBSPORT-EDIT-40-S-A,160,PETROL,,0.16
143060,VOLKSWAGEN,GOLF-GTI-CLUBSPORT-EDITION-40,162,PETROL,,0.162
195078,VOLKSWAGEN,GOLF-GTI-CLUBSPORT-S,170,PETROL,,0.17
143065,VOLKSWAGEN,GOLF-GTI-LAUNCH,148,PETROL,,0.148
215393,VOLKSWAGEN,GOLF-GTI-LAUNCH-S-A,145,PETROL,,0.145
254281,VOLKSWAGEN,GOLF-GTI-MODA-S-A,148,PETROL,,0.148
247874,VOLKSWAGEN,GOLF-GTI-PERFORMANCE,148,PETROL,,0.148
222107,VOLKSWAGEN,GOLF-GTI-PERFORMANCE-S-A,147,PETROL,,0.147
215405,VOLKSWAGEN,GOLF-GTI-S-A,145,PETROL,,0.145
260742,VOLKSWAGEN,GOLF-GTI-TSI,147,PETROL,,0.147
170000,VOLKSWAGEN,GOLF-GT-TDI,109,diesel,,0.109
248154,VOLKSWAGEN,GOLF-GT-TDI-DSG,122,diesel,,0.122
105955,VOLKSWAGEN,GOLF-GT-TSI,150,PETROL,,0.15
112542,VOLKSWAGEN,GOLF-GT-TSI-S-A,148,PETROL,,0.148
247957,VOLKSWAGEN,GOLF-MATCH,101,diesel,,0.101
189869,VOLKSWAGEN,GOLF-MATCH-BLUEMOTION-TECH-TDI,119,diesel,,0.119
182516,VOLKSWAGEN,GOLF-MATCH-BLUEMOTION-TECH-TSI,123,PETROL,,0.123
118447,VOLKSWAGEN,GOLF-MATCH-BLUEMOTION-TSI,99,PETROL,,0.099
202720,VOLKSWAGEN,GOLF-MATCH-BLUEMOTION-TSI-S-A,99,PETROL,,0.099
221244,VOLKSWAGEN,GOLF-MATCH-BLUE-TECH-TDI-S-A,119,diesel,,0.119
189870,VOLKSWAGEN,GOLF-MATCH-BLUE-TECH-TSI-S-A,116,PETROL,,0.116
9583,VOLKSWAGEN,GOLF-MATCH-BMOTION-TECH-TSI-SA,118,PETROL,,0.118
143067,VOLKSWAGEN,GOLF-MATCH-ED-BMOTION-TSI-S-A,105,PETROL,,0.105
254521,VOLKSWAGEN,GOLF-MATCH-EDITION-BMOTION-TSI,105,PETROL,,0.105
215431,VOLKSWAGEN,GOLF-MATCH-EDITION-BMT-TDI,112,diesel,,0.112
215369,VOLKSWAGEN,GOLF-MATCH-EDITION-BMT-TDI-S-A,120,diesel,,0.12
247881,VOLKSWAGEN,GOLF-MATCH-EDITION-BMT-TSI,125,PETROL,,0.125
202737,VOLKSWAGEN,GOLF-MATCH-EDITION-BMT-TSI-S-A,120,PETROL,,0.12
208541,VOLKSWAGEN,GOLF-MODA-BMT-TSI-S-A,116,PETROL,,0.116
416610,VOLKSWAGEN,GOLF-PLUS,151,DIESEL,,0.151
216187,VOLKSWAGEN,GOLF-R,250,PETROL,,0.25
215250,VOLKSWAGEN,GOLF-R-DSG,165,PETROL,,0.165
150326,VOLKSWAGEN,GOLF-R-LINE-BLUEMOTIN-TECH-TDI,109,diesel,,0.109
215511,VOLKSWAGEN,GOLF-R-LINE-BMT-TDI-S-A,119,diesel,,0.119
215417,VOLKSWAGEN,GOLF-R-LINE-BMT-TSI-ACT,112,PETROL,,0.112
150328,VOLKSWAGEN,GOLF-R-LINE-BMT-TSI-ACT-S-A,113,PETROL,,0.113
215403,VOLKSWAGEN,GOLF-R-LINE-EDITION-TDI-BMT,112,diesel,,0.112
221254,VOLKSWAGEN,GOLF-R-LINE-EDITION-TDI-BMT-SA,119,diesel,,0.119
143058,VOLKSWAGEN,GOLF-R-LINE-EDTN-TSI-ACT-BMT,112,PETROL,,0.112
215442,VOLKSWAGEN,GOLF-R-LINE-ED-TSI-ACT-BMT-S-A,113,PETROL,,0.113
247976,VOLKSWAGEN,GOLF-R-TSI-S-A,168,PETROL,,0.168
195089,VOLKSWAGEN,GOLF-S-BLUEMOTIN-TECHN-TSI-S-A,118,PETROL,,0.118
221280,VOLKSWAGEN,GOLF-S-BLUEMOTION-TECHN-GY-TDI,103,diesel,,0.103
215568,VOLKSWAGEN,GOLF-S-BLUEMOTION-TECHN-GY-TSI,123,PETROL,,0.123
157451,VOLKSWAGEN,GOLF-S-BLUEMOTION-TECH-TDI,109,diesel,,0.109
260471,VOLKSWAGEN,GOLF-SE,106,diesel,,0.106
170145,VOLKSWAGEN,GOLF-SE-BLUEMOTIN-TECH-TSI-S-A,120,PETROL,,0.12
21936,VOLKSWAGEN,GOLF-SE-BLUEMOTION-TECH-TDI,119,diesel,,0.119
176606,VOLKSWAGEN,GOLF-SE-BLUEMOTION-TECH-TDI-SA,134,diesel,,0.134
170142,VOLKSWAGEN,GOLF-SE-BLUEMOTION-TECH-TSI,124,PETROL,,0.124
202736,VOLKSWAGEN,GOLF-SE-BLUEMOTION-TSI,99,PETROL,,0.099
286820,VOLKSWAGEN,GOLF-SE-BLUEMOTION-TSI-S-A,103,PETROL,,0.103
267264,VOLKSWAGEN,GOLF-SE-TDI-105,99,diesel,,0.099
267321,VOLKSWAGEN,GOLF-SE-TSI-BLUEMOTION-TECH,123,PETROL,,0.123
157567,VOLKSWAGEN,GOLF-SE-TSI-S-A,124,PETROL,,0.124
370289,VOLKSWAGEN,GOLF-SPORTSVAN,194,PETROL,,0.194
9582,VOLKSWAGEN,GOLF-S-SDI,101,diesel,,0.101
222102,VOLKSWAGEN,GOLF-S-TDI,122,diesel,,0.122
254445,VOLKSWAGEN,GOLF-S-TDI-110,99,diesel,,0.099
86377,VOLKSWAGEN,GOLF-S-TSI,149,PETROL,,0.149
35102,VOLKSWAGEN,GOLF-SV-BLUEMOTION-TDI,98,diesel,,0.098
124483,VOLKSWAGEN,GOLF-SV-GT-TDI,115,diesel,,0.115
221274,VOLKSWAGEN,GOLF-SV-GT-TDI-S-A,125,diesel,,0.125
267320,VOLKSWAGEN,GOLF-SV-GT-TSI,130,PETROL,,0.13
260460,VOLKSWAGEN,GOLF-SV-GT-TSI-S-A,126,PETROL,,0.126
67078,VOLKSWAGEN,GOLF-SV-SE-BLUEMOTION-TSI,108,PETROL,,0.108
247879,VOLKSWAGEN,GOLF-SV-SE-BLUEMOTION-TSI-S-A,109,PETROL,,0.109
248184,VOLKSWAGEN,GOLF-SV-SE-TDI,115,diesel,,0.115
35100,VOLKSWAGEN,GOLF-SV-SE-TDI-S-A,125,diesel,,0.125
222148,VOLKSWAGEN,GOLF-SV-SE-TSI,130,PETROL,,0.13
170033,VOLKSWAGEN,GOLF-SV-SE-TSI-S-A,126,PETROL,,0.126
157423,VOLKSWAGEN,GOLF-SV-S-TDI,105,diesel,,0.105
222114,VOLKSWAGEN,GOLF-SV-S-TDI-S-A,106,diesel,,0.106
176343,VOLKSWAGEN,GOLF-SV-S-TSI,127,PETROL,,0.127
202735,VOLKSWAGEN,GOLF-SV-S-TSI-S-A,121,PETROL,,0.121
112569,VOLKSWAGEN,GOLF-TDI-SE,119,diesel,,0.119
216184,VOLKSWAGEN,GOLF-TSI,204,PETROL,,0.204
482637,VOLKSWAGEN,GOLF-VARIANT,153,PETROL,,0.153
253176,VOLKSWAGEN,GRAND-LAVIDA,180,PETROL,,0.18
286834,VOLKSWAGEN,HIGH-UP,108,PETROL,,0.108
222120,VOLKSWAGEN,HIGH-UP-AUTO,105,PETROL,,0.105
222158,VOLKSWAGEN,HIGH-UP-BLUEMOTION-TECHNOLOGY,98,PETROL,,0.098
215457,VOLKSWAGEN,HIGH-UP-BMT-AUTO,97,PETROL,,0.097
254362,VOLKSWAGEN,HIGH-UP-TSI,108,PETROL,,0.108
52345,VOLKSWAGEN,JEETA,122,PETROL,,0.122
216188,VOLKSWAGEN,JETTA,198,PETROL,,0.198
72025,VOLKSWAGEN,JETTA-/-1.2-/-TSI,114,PETROL,,0.114
72029,VOLKSWAGEN,JETTA-/-1.4-/-TSI,124,PETROL,,0.124
72032,VOLKSWAGEN,JETTA-/-1.4-/-TSI-AUT.,116,PETROL,,0.116
72036,VOLKSWAGEN,JETTA-/-2.0-/-TDI,109,Diesel,,0.109
72043,VOLKSWAGEN,JETTA-/-2.0-/-TDI-AUT.,106,Diesel,,0.106
254511,VOLKSWAGEN,JETTA-GT-BLUEMOTION-TECH-TDI,110,diesel,,0.11
143052,VOLKSWAGEN,JETTA-GT-BLUEMOTION-TECH-TSI,124,PETROL,,0.124
254506,VOLKSWAGEN,JETTA-GT-B-MOTION-TECH-TDI-S-A,120,diesel,,0.12
221236,VOLKSWAGEN,JETTA-GT-B-MOTION-TECH-TSI-S-A,119,PETROL,,0.119
9577,VOLKSWAGEN,JETTA-S-BLUEMOTION-TECH-GY-TDI,107,diesel,,0.107
143053,VOLKSWAGEN,JETTA-S-BLUEMOTION-TECH-GY-TSI,122,PETROL,,0.122
53556,VOLKSWAGEN,JETTA-SE-BLUEMOTION-TECH-TDI,109,diesel,,0.109
202597,VOLKSWAGEN,JETTA-SE-BLUEMOTION-TECH-TDISA,120,diesel,,0.12
208620,VOLKSWAGEN,JETTA-SE-BLUEMOTION-TECH-TSI,125,PETROL,,0.125
67090,VOLKSWAGEN,JETTA-SE-B-MOTION-TECH-TSI-S-A,117,PETROL,,0.117
215447,VOLKSWAGEN,JETTA-SE-TDI-S-A,106,diesel,,0.106
222111,VOLKSWAGEN,JETTA-SPORT-BLUEMOTION-T-TDISA,125,PETROL,,0.125
260778,VOLKSWAGEN,JETTA-SPORT-TDI-S-A,120,PETROL,,0.12
209399,VOLKSWAGEN,KOMBI,276,DIESEL,,0.276
182323,VOLKSWAGEN,KOMBI-8-SEATER,159,diesel,,0.159
403305,VOLKSWAGEN,LAMANDO,190,PETROL,,0.19
260785,VOLKSWAGEN,LOOK-UP,105,PETROL,,0.105
151275,VOLKSWAGEN,MAGOTAN,228,PETROL,,0.228
260786,VOLKSWAGEN,MOVE-UP,105,PETROL,,0.105
106094,VOLKSWAGEN,MOVE-UP-AUTO,103,PETROL,,0.103
215456,VOLKSWAGEN,MOVE-UP-BLUEMOTION-TECHNOLOGY,96,PETROL,,0.096
209426,VOLKSWAGEN,MULTIVAN,293,DIESEL,,0.293
72044,VOLKSWAGEN,MULTIVAN-/-2.0-/-TDI,189,Diesel,,0.189
72082,VOLKSWAGEN,MULTIVAN-/-2.0-/-TDI-4M,180,Diesel,,0.18
72105,VOLKSWAGEN,MULTIVAN-/-2.0-/-TDI-4M-AUT.,173,Diesel,,0.173
72107,VOLKSWAGEN,MULTIVAN-/-2.0-/-TDI-AUT.,164,Diesel,,0.164
112969,VOLKSWAGEN,MULTIVAN-STARLINE,206,Diesel,,0.206
227253,VOLKSWAGEN,MULTIVAN-STARTLINE,211,DIESEL,,0.211
231228,VOLKSWAGEN,MUTIVAN,172,Diesel,,0.172
50591,VOLKSWAGEN,NEW-BEETLE,286,PETROL,,0.286
24484,VOLKSWAGEN,NEW-BORA,176,PETROL,,0.176
203957,VOLKSWAGEN,PASSAT,244,PETROL,,0.244
72128,VOLKSWAGEN,PASSAT-/-1.4-/-TSI,123,PETROL,,0.123
72130,VOLKSWAGEN,PASSAT-/-1.4-/-TSI-AUT.,39,PETROL-electric,,0.039
72131,VOLKSWAGEN,PASSAT-/-1.6-/-TDI,105,Diesel,,0.105
72136,VOLKSWAGEN,PASSAT-/-1.8-/-TSI,135,PETROL,,0.135
72139,VOLKSWAGEN,PASSAT-/-1.8-/-TSI-AUT.,130,PETROL,,0.13
72145,VOLKSWAGEN,PASSAT-/-2.0-/-TDI,109,Diesel,,0.109
72156,VOLKSWAGEN,PASSAT-/-2.0-/-TDI-4M,120,Diesel,,0.12
72164,VOLKSWAGEN,PASSAT-/-2.0-/-TDI-4M-AUT.,144,Diesel,,0.144
72175,VOLKSWAGEN,PASSAT-/-2.0-/-TDI-AUT.,119,Diesel,,0.119
72185,VOLKSWAGEN,PASSAT-/-2.0-/-TSI-AUT.,143,PETROL,,0.143
72187,VOLKSWAGEN,PASSAT-/-ALLTRACK-2.0-/-TDI-4M,130,Diesel,,0.13
72202,VOLKSWAGEN,PASSAT-/-ALLTRACK-2.0-/-TDI-4M-AUT.,152,Diesel,,0.152
72213,VOLKSWAGEN,PASSAT-/-VARIANT-1.4-/-TSI,124,PETROL,,0.124
72214,VOLKSWAGEN,PASSAT-/-VARIANT-1.4-/-TSI-AUT.,39,PETROL-electric,,0.039
72216,VOLKSWAGEN,PASSAT-/-VARIANT-1.6-/-TDI,107,Diesel,,0.107
72218,VOLKSWAGEN,PASSAT-/-VARIANT-1.8-/-TSI,135,PETROL,,0.135
72223,VOLKSWAGEN,PASSAT-/-VARIANT-1.8-/-TSI-AUT.,131,PETROL,,0.131
72235,VOLKSWAGEN,PASSAT-/-VARIANT-2.0-/-TDI,110,Diesel,,0.11
72250,VOLKSWAGEN,PASSAT-/-VARIANT-2.0-/-TDI-4M,123,Diesel,,0.123
72262,VOLKSWAGEN,PASSAT-/-VARIANT-2.0-/-TDI-4M-AUT.,146,Diesel,,0.146
72271,VOLKSWAGEN,PASSAT-/-VARIANT-2.0-/-TDI-AUT.,122,Diesel,,0.122
72294,VOLKSWAGEN,PASSAT-/-VARIANT-2.0-/-TSI-4M-AUT.,164,PETROL,,0.164
72296,VOLKSWAGEN,PASSAT-/-VARIANT-2.0-/-TSI-AUT.,145,PETROL,,0.145
244412,VOLKSWAGEN,PASSAT-3C,105,Diesel,,0.105
157577,VOLKSWAGEN,PASSAT-ALLTRACK-TDI-BMT-4MOT-N,130,diesel,,0.13
53604,VOLKSWAGEN,PASSAT-A-TRACK-TDI-BMT-4MOT-SA,137,diesel,,0.137
208766,VOLKSWAGEN,PASSAT-BLUEMOTION-TDI,113,diesel,,0.113
203982,VOLKSWAGEN,PASSAT-CC,215,PETROL,,0.215
203960,VOLKSWAGEN,PASSAT-CL-110-TDI,115,DIESEL,,0.115
240249,VOLKSWAGEN,PASSAT-GTE-ADVANCE-S-A,40,PETROL-electric,,0.04
248115,VOLKSWAGEN,PASSAT-GTE-S-A,40,PETROL-electric,,0.04
169973,VOLKSWAGEN,PASSAT-GT-TDI,110,diesel,,0.11
254317,VOLKSWAGEN,PASSAT-GT-TDI-BLUEMOTION-TECH,113,diesel,,0.113
3222,VOLKSWAGEN,PASSAT-GT-TDI-BMOTION-TECH-S-A,122,diesel,,0.122
131289,VOLKSWAGEN,PASSAT-GT-TDI-BMT-4MOTION-S-A,146,diesel,,0.146
105969,VOLKSWAGEN,PASSAT-R-LINE-TDI-BMOTION-TECH,113,diesel,,0.113
3219,VOLKSWAGEN,PASSAT-R-LINE-TDI-BMT-4M-S-A,146,diesel,,0.146
131292,VOLKSWAGEN,PASSAT-R-LINE-TDI-BMT-S-A,124,diesel,,0.124
267208,VOLKSWAGEN,PASSAT-S,120,diesel,,0.12
136832,VOLKSWAGEN,PASSAT-SE,105,diesel,,0.105
142904,VOLKSWAGEN,PASSAT-SE-BUSINESS-TDI-BMT,113,diesel,,0.113
142902,VOLKSWAGEN,PASSAT-SE-BUSINESS-TDI-BMT-S-A,122,diesel,,0.122
136833,VOLKSWAGEN,PASSAT-SE-TDI,105,diesel,,0.105
112547,VOLKSWAGEN,PASSAT-SE-TDI-BLUEMOTION-TECH,109,diesel,,0.109
248064,VOLKSWAGEN,PASSAT-SE-TDI-BMOTION-TECH-S-A,122,diesel,,0.122
182337,VOLKSWAGEN,PASSAT-SE-TDI-BMT-4MOTION-S-A,134,diesel,,0.134
208876,VOLKSWAGEN,PASSAT-S-TDI-BLUEMOTION-TECH,110,diesel,,0.11
9290,VOLKSWAGEN,PASSAT-S-TDI-BMOTION-TECH-S-A,119,diesel,,0.119
203961,VOLKSWAGEN,PASSAT-TDI-M6F,109,DIESEL,,0.109
422103,VOLKSWAGEN,PASSAT-VARIANT,177,DIESEL,,0.177
216193,VOLKSWAGEN,PHAETON,297,PETROL,,0.297
413011,VOLKSWAGEN,PHIDEON,298,PETROL,,0.298
336898,VOLKSWAGEN,POLO,174,PETROL,,0.174
72297,VOLKSWAGEN,POLO-/-1.0-/,116,PETROL,,0.116
72306,VOLKSWAGEN,POLO-/-1.2-/-TSI,110,PETROL,,0.11
72320,VOLKSWAGEN,POLO-/-1.2-/-TSI-AUT.,109,PETROL,,0.109
72328,VOLKSWAGEN,POLO-/-1.4-/-TDI,99,Diesel,,0.099
72339,VOLKSWAGEN,POLO-/-1.4-/-TDI-AUT.,97,Diesel,,0.097
72343,VOLKSWAGEN,POLO-/-1.8-/-TSI,139,PETROL,,0.139
249362,VOLKSWAGEN,POLO-6R,99,PETROL,,0.099
249334,VOLKSWAGEN,POLO--6R,93,Diesel,,0.093
124649,VOLKSWAGEN,POLO-BEATS,108,PETROL,,0.108
202888,VOLKSWAGEN,POLO-BEATS-TDI,93,diesel,,0.093
